location,purchase_date,purchase_id,product_code,quantity_sold,quantity_returned,revenue_after_returns
2,4/1/2020,4114543,41253,1,0,37
2,4/1/2020,4114543,31379,5,0,425
2,4/1/2020,4114543,29316,3,0,39
2,5/1/2020,1822377,12441,1,0,114
2,5/1/2020,1822377,37699,4,0,268
2,6/1/2020,4793072,14314,2,0,206
2,6/1/2020,4793072,38528,5,0,395
2,6/1/2020,4793072,48306,4,0,572
2,6/1/2020,4793072,29660,1,0,114
2,5/1/2020,3125093,43589,3,0,387
1,1/1/2020,1308799,10880,5,0,195
1,1/1/2020,1308799,34324,6,0,420
1,1/1/2020,1308799,16635,1,0,98
1,1/1/2020,1308799,19727,5,0,170
1,1/1/2020,1308799,16282,1,0,132
1,2/1/2020,2948992,40197,1,0,103
1,2/1/2020,2948992,47790,6,0,654
1,1/1/2020,2404376,19290,4,0,500
1,1/1/2020,2404376,30288,4,0,396
1,1/1/2020,2404376,49353,2,0,90
1,1/1/2020,2404376,18519,6,0,564
1,1/1/2020,2404376,42115,4,0,228
1,6/1/2020,4421919,14399,3,0,360
1,6/1/2020,4421919,31240,6,0,606
1,6/1/2020,4946664,49400,5,0,105
1,6/1/2020,4946664,44676,4,0,488
1,6/1/2020,4024174,12755,4,0,600
1,6/1/2020,4024174,34795,3,0,387
1,6/1/2020,2007035,16317,4,0,548
1,6/1/2020,2007035,23636,1,0,79
1,6/1/2020,2007035,41190,2,0,266
1,6/1/2020,2007035,21652,7,0,847
1,6/1/2020,3218792,25520,7,0,1015
1,1/1/2020,2578554,40030,5,0,350
1,4/1/2020,2608783,10883,2,0,76
1,4/1/2020,4620799,24845,4,1,375
1,4/1/2020,4620799,21327,1,0,25
1,4/1/2020,1296678,19679,3,0,180
1,4/1/2020,1296678,35919,6,0,174
1,4/1/2020,1296678,25927,7,0,546
1,4/1/2020,1296678,41398,1,0,99
1,4/1/2020,1296678,33044,7,0,399
1,4/1/2020,1296678,44559,1,0,54
1,5/1/2020,4825492,47409,2,0,62
1,5/1/2020,4825492,31112,5,0,730
1,6/1/2020,3907079,32870,4,0,336
1,6/1/2020,3907079,40123,7,0,980
2,3/1/2020,3850235,19337,7,0,336
2,3/1/2020,3850235,10213,6,0,810
2,3/1/2020,3850235,19727,5,0,170
2,4/1/2020,2460454,23090,3,0,300
2,6/1/2020,4162369,23343,4,0,592
2,6/1/2020,4162369,41571,5,0,320
2,6/1/2020,4162369,32211,1,0,48
2,6/1/2020,4072535,23176,1,0,115
2,6/1/2020,4076223,41017,2,0,16
2,6/1/2020,4076223,19727,2,0,68
2,6/1/2020,4076223,36053,1,0,97
2,6/1/2020,4065952,21310,4,0,432
2,6/1/2020,2618016,33717,1,0,93
1,1/1/2020,3578397,25341,2,0,18
1,1/1/2020,3578397,48328,1,0,32
1,1/1/2020,3578397,21492,5,1,528
1,1/1/2020,3578397,43621,3,0,252
1,1/1/2020,3578397,33802,7,0,868
1,1/1/2020,3578397,18567,1,0,94
1,1/1/2020,3578397,37926,3,0,288
1,1/1/2020,3578397,14891,6,1,420
1,2/1/2020,3636310,45664,1,0,128
1,2/1/2020,3636310,25664,4,0,136
1,2/1/2020,3636310,40863,6,0,156
1,4/1/2020,1818045,33158,1,1,0
1,5/1/2020,1256176,18772,3,0,72
1,5/1/2020,3813631,32984,6,0,348
1,5/1/2020,3813631,30633,7,0,637
1,5/1/2020,3813631,38114,1,0,147
1,5/1/2020,3813631,16086,3,0,63
1,6/1/2020,3994480,37896,7,0,399
3,1/1/2020,2114099,19438,5,0,705
3,1/1/2020,2114099,18772,2,0,48
3,1/1/2020,2114099,44602,1,0,99
3,1/1/2020,2114099,24061,6,0,858
3,1/1/2020,2114099,24525,2,0,12
3,1/1/2020,2114099,27496,4,0,348
3,2/1/2020,4202699,20208,1,0,35
3,3/1/2020,2491119,18772,2,0,48
3,3/1/2020,2491119,19171,2,0,112
2,5/1/2020,3063906,18417,4,0,384
2,5/1/2020,3063906,37041,1,0,61
2,5/1/2020,3063906,18772,1,0,24
2,6/1/2020,3681355,40237,5,0,330
2,6/1/2020,3681355,34550,6,0,894
2,6/1/2020,3681355,16355,6,0,846
2,6/1/2020,3681355,22834,1,0,63
3,6/1/2020,1762601,18179,1,0,99
2,3/1/2020,1373393,38288,2,0,228
2,3/1/2020,1373393,28674,2,0,172
2,3/1/2020,1373393,18772,2,0,48
2,3/1/2020,1373393,18368,2,0,170
2,5/1/2020,2443867,31379,2,0,170
2,5/1/2020,2443867,38528,4,0,316
2,6/1/2020,2504280,18772,6,0,144
2,6/1/2020,2504280,15014,2,0,26
2,6/1/2020,2504280,41317,3,0,150
2,6/1/2020,2504280,44164,5,0,275
2,6/1/2020,2504280,38917,5,0,570
2,6/1/2020,2504280,44425,6,0,660
2,1/1/2020,3703086,21982,1,0,63
2,1/1/2020,3703086,17347,2,0,78
2,1/1/2020,3703086,22795,3,0,159
2,1/1/2020,3703086,49259,4,0,84
2,1/1/2020,3703086,29736,6,0,138
2,5/1/2020,1725850,20532,6,0,816
2,5/1/2020,4010314,45729,7,0,749
2,5/1/2020,4010314,22078,6,0,714
2,5/1/2020,4010314,38826,2,0,62
2,4/1/2020,2641818,23644,1,0,78
2,4/1/2020,2641818,42294,2,0,190
2,4/1/2020,2641818,27965,1,0,63
2,4/1/2020,2641818,25582,3,0,300
2,4/1/2020,4149441,21962,1,0,27
2,4/1/2020,4149441,18772,1,0,24
2,4/1/2020,4149441,31199,6,0,246
2,4/1/2020,4149441,39408,6,0,642
2,4/1/2020,4149441,13695,7,0,126
2,4/1/2020,4149441,18602,1,0,82
2,4/1/2020,4149441,33287,1,0,146
2,6/1/2020,1734771,11516,4,0,508
1,2/1/2020,3584573,24524,4,1,201
1,2/1/2020,3584573,13906,7,0,875
1,3/1/2020,2943651,15708,2,0,100
1,3/1/2020,2943651,10955,6,0,162
1,3/1/2020,2943651,27175,6,0,450
1,4/1/2020,1865065,46093,4,0,520
1,4/1/2020,1865065,46849,2,1,101
1,4/1/2020,1865065,32470,6,0,282
1,4/1/2020,4256883,44137,2,0,196
1,4/1/2020,4256883,33735,3,0,354
1,4/1/2020,4256883,15230,2,0,98
1,4/1/2020,4256883,12876,2,0,176
1,4/1/2020,4256883,18772,3,0,72
1,5/1/2020,3399446,44388,6,0,510
1,1/1/2020,3240140,33735,5,0,590
1,1/1/2020,3240140,26552,3,0,309
1,1/1/2020,3240140,39963,6,0,810
1,1/1/2020,3240140,20938,2,0,72
1,6/1/2020,3078015,34513,7,0,707
1,6/1/2020,3078015,21648,3,0,378
1,1/1/2020,2624234,24189,7,0,203
1,1/1/2020,2624234,31379,1,0,85
1,2/1/2020,4029794,48126,2,0,158
1,6/1/2020,3385495,16977,5,0,370
1,6/1/2020,3385495,17288,7,0,616
1,1/1/2020,4319478,48328,1,1,0
1,1/1/2020,4319478,26747,5,1,552
1,1/1/2020,4319478,11625,5,0,280
1,2/1/2020,1357025,44937,6,0,360
1,4/1/2020,2127743,10598,7,0,308
1,4/1/2020,2127743,34570,1,0,72
1,4/1/2020,2127743,31191,7,0,567
1,5/1/2020,2805798,43157,5,0,495
1,5/1/2020,2805798,21444,1,0,100
1,5/1/2020,2805798,29619,2,0,114
1,5/1/2020,2533699,49709,4,0,56
1,5/1/2020,4661008,18379,4,0,420
1,1/1/2020,1337031,42879,1,0,94
1,1/1/2020,1337031,14180,3,0,165
1,1/1/2020,1337031,11664,3,0,144
1,1/1/2020,1337031,34947,5,0,470
1,6/1/2020,2813975,40107,1,0,72
1,6/1/2020,2813975,30306,7,0,441
1,6/1/2020,2813975,33386,1,0,49
1,6/1/2020,4594752,26761,5,0,450
1,6/1/2020,4594752,43377,6,0,762
1,6/1/2020,2059877,19564,4,0,148
1,6/1/2020,2059877,22570,2,0,290
1,6/1/2020,2059877,14593,5,0,250
1,6/1/2020,2059877,47456,7,0,91
1,6/1/2020,2059877,24951,2,0,90
1,6/1/2020,2059877,24692,4,0,60
1,1/1/2020,1392950,21020,4,0,520
1,1/1/2020,1392950,33082,5,0,470
1,3/1/2020,1768303,33082,7,0,658
1,3/1/2020,1768303,21960,3,0,171
1,3/1/2020,1768303,34445,3,0,78
1,3/1/2020,1768303,26994,7,0,266
1,3/1/2020,1768303,10489,4,0,308
1,3/1/2020,1768303,42091,5,0,695
1,3/1/2020,1768303,20481,6,0,390
1,3/1/2020,1768303,31779,7,0,812
1,3/1/2020,1768303,15239,2,0,198
1,3/1/2020,1768303,13300,7,0,532
1,3/1/2020,1768303,48126,5,0,395
1,3/1/2020,1768303,48940,1,0,55
1,6/1/2020,3737206,31080,6,0,714
1,2/1/2020,4126557,18772,1,0,24
1,2/1/2020,4126557,16001,1,0,146
1,1/1/2020,4371318,10489,2,0,154
2,6/1/2020,3171476,12868,4,0,152
2,6/1/2020,3171476,36235,1,0,47
1,1/1/2020,2964742,19727,6,0,204
1,1/1/2020,2964742,36943,6,0,624
1,1/1/2020,2964742,10282,1,0,22
1,1/1/2020,2964742,26469,3,0,195
1,1/1/2020,2964742,33482,5,0,240
1,1/1/2020,2964742,26482,2,0,12
1,4/1/2020,4229829,35989,2,0,284
1,1/1/2020,3864391,46434,1,0,90
1,2/1/2020,3739717,15571,7,0,497
1,6/1/2020,4670110,18772,7,0,168
1,6/1/2020,4670110,24965,4,0,488
1,6/1/2020,3593675,49353,5,0,225
1,6/1/2020,3593675,13223,6,0,336
2,1/1/2020,4972840,29568,6,0,834
2,1/1/2020,4972840,29227,2,0,238
2,1/1/2020,4972840,45240,4,0,268
2,2/1/2020,4839435,47127,5,0,255
2,2/1/2020,4839435,12877,3,0,273
2,2/1/2020,4839435,15239,4,0,396
2,2/1/2020,4839435,12631,1,0,85
1,1/1/2020,3702184,16146,1,0,144
1,1/1/2020,3702184,13645,2,0,280
1,6/1/2020,2493804,29094,1,0,50
1,5/1/2020,2432439,37390,5,0,680
1,5/1/2020,4132500,28368,5,0,350
1,5/1/2020,2170412,32591,6,0,474
1,5/1/2020,2170412,18772,7,0,168
1,5/1/2020,2170412,18726,3,0,315
1,5/1/2020,2170412,44208,1,0,98
1,5/1/2020,2170412,12257,5,0,575
1,5/1/2020,2800527,47391,4,1,219
1,6/1/2020,4538579,22172,2,0,18
2,6/1/2020,2463336,36706,3,0,357
2,5/1/2020,1769508,47241,2,0,72
2,5/1/2020,1769508,34497,6,0,270
2,5/1/2020,3217819,34080,5,0,45
2,6/1/2020,1404711,18772,5,0,120
2,6/1/2020,1404711,48227,5,0,130
2,6/1/2020,1404711,32567,2,0,114
2,6/1/2020,1404711,29222,4,0,68
2,6/1/2020,1404711,11519,5,0,560
2,6/1/2020,1404711,48905,1,0,102
3,1/1/2020,4752190,42608,1,0,26
3,1/1/2020,4752190,40245,3,0,69
3,5/1/2020,2875469,18772,3,0,72
3,5/1/2020,2875469,32290,7,0,413
3,6/1/2020,1661268,42260,4,0,472
3,6/1/2020,1661268,29491,3,0,21
1,1/1/2020,2681350,31009,5,0,185
1,1/1/2020,2681350,30412,7,0,490
1,2/1/2020,1414608,19114,2,0,114
1,3/1/2020,2597515,13687,5,0,160
1,3/1/2020,2597515,24122,5,0,200
1,6/1/2020,2477748,15373,2,0,194
1,6/1/2020,1172137,34466,5,0,545
1,6/1/2020,1172137,18627,1,0,125
1,6/1/2020,2926250,16688,2,0,102
1,6/1/2020,2926250,48197,3,0,282
1,6/1/2020,2926250,19727,3,0,102
1,6/1/2020,2926250,20067,2,0,18
1,6/1/2020,2926250,32528,6,0,822
1,1/1/2020,2925820,37199,7,0,252
1,1/1/2020,2925820,13275,1,0,8
1,1/1/2020,2925820,47383,1,0,91
1,1/1/2020,1963688,24249,5,0,510
1,1/1/2020,1963688,12506,1,0,61
1,1/1/2020,1963688,13300,2,0,152
1,1/1/2020,1963688,49081,3,0,18
3,1/1/2020,3067342,43859,3,0,297
3,3/1/2020,2639910,16183,1,0,126
3,3/1/2020,2639910,11331,4,0,532
3,3/1/2020,2639910,36135,3,0,69
3,3/1/2020,2639910,43292,4,0,40
2,1/1/2020,4064022,49246,7,0,98
2,1/1/2020,4064022,15793,6,0,318
2,6/1/2020,1444507,11800,2,0,190
2,6/1/2020,1444507,32519,3,0,258
3,3/1/2020,4875829,32893,3,0,243
3,3/1/2020,4875829,13287,2,0,140
3,3/1/2020,4875829,18638,5,0,475
3,3/1/2020,4875829,40098,2,0,30
3,3/1/2020,4875829,43327,2,0,258
3,6/1/2020,1053495,15935,7,0,1001
2,5/1/2020,2338082,46138,4,0,56
2,5/1/2020,2338082,23956,4,0,236
2,6/1/2020,1580971,35337,3,0,201
2,6/1/2020,1580971,34202,5,0,320
2,6/1/2020,2549448,30701,7,0,441
2,6/1/2020,1980260,13169,6,0,402
2,6/1/2020,1980260,12038,1,0,47
2,6/1/2020,3997188,37933,7,0,805
2,6/1/2020,3997188,30357,4,0,20
2,6/1/2020,3997188,21835,6,0,894
2,6/1/2020,3997188,18772,6,0,144
2,3/1/2020,2576761,11747,7,0,847
2,3/1/2020,2576761,38847,1,0,119
2,3/1/2020,2576761,31379,6,0,510
1,2/1/2020,3821510,44341,1,0,141
1,2/1/2020,3821510,36081,1,0,92
1,3/1/2020,2585190,36835,6,0,696
1,3/1/2020,3448194,41262,7,0,329
1,4/1/2020,4376624,31267,2,0,138
1,4/1/2020,4376624,48328,5,0,160
1,4/1/2020,4376624,44330,4,0,192
1,4/1/2020,4376624,45337,1,0,28
1,5/1/2020,4776655,45757,7,0,560
1,5/1/2020,4776655,17750,4,0,356
1,5/1/2020,4776655,43243,5,0,255
1,1/1/2020,4800688,16024,1,0,93
1,1/1/2020,4800688,49928,7,0,665
1,1/1/2020,4800688,24609,5,0,245
1,1/1/2020,4800688,10327,2,0,110
1,2/1/2020,4651322,16269,1,0,85
1,2/1/2020,4651322,31379,6,0,510
1,2/1/2020,4651322,49606,1,0,127
1,6/1/2020,4725478,25360,2,0,288
1,2/1/2020,2162090,18867,1,0,10
1,2/1/2020,2162090,19690,1,0,42
1,3/1/2020,2929433,10846,2,0,14
1,3/1/2020,2929433,24155,2,0,84
1,3/1/2020,3925932,42204,3,0,387
1,3/1/2020,3925932,46803,6,0,828
1,3/1/2020,3925932,14261,7,0,245
1,3/1/2020,3925932,22494,3,0,156
1,3/1/2020,3925932,10438,6,0,510
1,3/1/2020,3925932,42774,4,0,252
1,3/1/2020,2586880,10947,1,0,134
1,3/1/2020,2586880,20595,5,0,265
1,3/1/2020,2586880,22172,1,0,9
1,3/1/2020,2586880,49223,1,0,39
1,3/1/2020,2586880,31391,7,0,224
1,3/1/2020,2586880,30346,1,0,82
1,3/1/2020,3624356,37761,7,0,833
1,3/1/2020,3624356,18772,6,0,144
1,3/1/2020,3624356,11243,7,0,714
1,3/1/2020,3624356,49815,5,0,380
1,3/1/2020,3567236,19480,5,0,50
1,6/1/2020,1131247,14702,3,0,201
1,1/1/2020,4523113,47789,3,0,69
1,1/1/2020,4523113,48206,5,0,535
2,3/1/2020,1862790,42843,5,0,290
2,3/1/2020,1862790,21032,3,0,450
2,3/1/2020,1862790,24873,5,0,375
2,4/1/2020,2135112,14512,2,0,60
2,5/1/2020,4700981,10690,6,0,156
2,5/1/2020,4700981,38954,3,0,279
2,5/1/2020,4700981,31744,4,0,232
2,5/1/2020,4700981,20216,5,0,615
3,3/1/2020,2006088,18772,2,0,48
3,3/1/2020,2006088,16406,3,0,39
3,3/1/2020,2006088,19614,4,0,232
1,1/1/2020,4346938,45325,3,0,225
1,1/1/2020,4055652,36106,1,1,0
1,1/1/2020,4055652,25192,2,0,276
1,6/1/2020,1704387,38796,3,0,108
1,6/1/2020,1704387,22684,1,0,10
1,6/1/2020,1704387,31109,7,0,791
1,6/1/2020,1704387,45096,6,0,348
1,6/1/2020,1704387,22397,3,0,450
2,1/1/2020,3043152,30535,7,0,854
2,6/1/2020,1232487,47520,3,0,381
2,1/1/2020,1946244,21459,2,0,236
2,3/1/2020,1196539,12385,3,0,63
2,3/1/2020,1196539,15914,7,0,553
2,3/1/2020,1196539,19727,1,0,34
2,3/1/2020,1196539,42562,6,0,654
2,3/1/2020,1196539,39876,3,0,201
2,3/1/2020,1196539,20523,7,0,490
2,3/1/2020,1196539,41747,1,0,49
2,3/1/2020,1196539,19231,1,0,132
2,3/1/2020,1196539,45398,6,0,348
3,1/1/2020,3390712,27782,6,0,834
3,3/1/2020,4840763,21363,4,0,344
3,3/1/2020,4840763,45634,2,0,30
3,3/1/2020,4840763,39226,6,0,60
3,3/1/2020,4840763,20220,7,0,693
2,1/1/2020,1547128,19456,5,0,145
2,1/1/2020,1547128,16848,6,0,384
2,1/1/2020,1547128,10840,6,0,624
2,1/1/2020,1547128,47487,4,0,596
2,1/1/2020,1547128,13944,3,0,201
2,1/1/2020,1547128,43416,7,0,749
2,4/1/2020,1086173,12627,1,0,17
2,4/1/2020,1086173,39005,3,0,297
2,4/1/2020,1086173,19790,6,0,78
2,4/1/2020,1086173,10733,6,0,792
2,4/1/2020,1086173,22406,6,0,270
2,4/1/2020,1086173,25895,2,0,102
2,4/1/2020,1086173,11560,5,0,205
2,4/1/2020,1086173,47207,4,0,208
3,1/1/2020,2195809,36691,5,0,605
3,1/1/2020,2195809,48870,3,0,111
3,3/1/2020,4879534,47515,7,0,875
3,3/1/2020,1952692,30565,5,0,255
3,3/1/2020,1952692,18677,5,0,185
3,3/1/2020,1952692,16858,3,0,36
3,3/1/2020,1952692,37925,5,0,325
3,3/1/2020,1952692,39224,5,0,295
2,1/1/2020,4770329,27122,7,0,189
2,1/1/2020,4770329,29363,5,0,330
2,1/1/2020,4770329,18772,6,0,144
2,1/1/2020,4770329,23018,4,0,596
2,1/1/2020,4770329,44962,3,0,132
2,1/1/2020,4770329,46659,3,0,264
2,2/1/2020,1483892,42031,5,0,475
2,2/1/2020,1483892,19098,3,0,279
2,2/1/2020,1483892,42953,2,0,138
2,2/1/2020,1483892,25984,3,0,96
3,1/1/2020,3946574,48705,4,0,320
3,3/1/2020,4263394,36410,5,0,185
3,3/1/2020,4263394,31379,3,0,255
3,3/1/2020,4263394,22601,4,0,244
3,4/1/2020,2355657,31873,5,0,245
3,4/1/2020,2355657,46154,6,0,894
3,4/1/2020,2355657,43652,3,0,264
3,4/1/2020,2355657,24517,4,0,176
3,4/1/2020,2355657,40660,4,0,432
3,4/1/2020,2355657,19343,1,0,26
3,5/1/2020,2620767,32484,4,0,428
3,2/1/2020,4167644,45826,4,0,116
3,2/1/2020,4167644,22391,1,0,13
3,3/1/2020,2561688,19727,4,0,136
3,3/1/2020,2561688,42898,7,0,749
3,4/1/2020,3413927,39770,4,0,520
3,4/1/2020,3413927,26381,4,0,284
3,5/1/2020,2820370,18772,7,0,168
1,1/1/2020,3904318,44073,7,0,644
1,1/1/2020,3904318,46438,2,0,22
1,1/1/2020,3904318,44341,7,0,987
1,5/1/2020,4904201,32385,7,0,1050
1,5/1/2020,4904201,24277,3,0,264
1,5/1/2020,4904201,48828,3,0,207
1,5/1/2020,4904201,18772,7,0,168
1,6/1/2020,3277649,35349,1,0,121
1,6/1/2020,3277649,33444,3,0,213
1,6/1/2020,3277649,18772,3,0,72
1,6/1/2020,3277649,36928,6,0,738
1,6/1/2020,3277649,48920,1,0,34
1,6/1/2020,3277649,46962,5,0,285
1,6/1/2020,1287076,23457,7,0,266
2,2/1/2020,4263952,32413,2,0,108
2,2/1/2020,4263952,33367,5,0,550
2,2/1/2020,4263952,17932,3,0,384
2,2/1/2020,4263952,31595,4,0,376
2,2/1/2020,4263952,19727,6,0,204
2,2/1/2020,4785491,13675,3,0,240
2,2/1/2020,4785491,19727,4,0,136
2,2/1/2020,4785491,18158,6,0,300
2,2/1/2020,4785491,30116,3,0,303
2,2/1/2020,4785491,25040,7,0,539
2,3/1/2020,1324676,44666,4,0,460
1,6/1/2020,2518699,24225,7,0,952
1,6/1/2020,2518699,13063,7,0,588
1,6/1/2020,3592613,22068,1,0,110
1,6/1/2020,4513419,25647,7,0,616
1,6/1/2020,4513419,10720,7,0,217
1,6/1/2020,4513419,18772,1,0,24
1,6/1/2020,4513419,28708,2,0,170
1,3/1/2020,1057820,31379,6,0,510
1,3/1/2020,1057820,41436,7,0,651
1,3/1/2020,1057820,36449,7,0,749
1,1/1/2020,3010098,48277,2,0,160
1,3/1/2020,4376802,10020,6,0,786
1,4/1/2020,3377710,14004,2,0,162
1,4/1/2020,3377710,19727,7,0,238
1,4/1/2020,3377710,31969,2,0,170
1,4/1/2020,3377710,25293,3,0,252
1,5/1/2020,3402875,19981,5,0,215
1,5/1/2020,3402875,31640,7,0,847
1,5/1/2020,1400945,21961,7,0,791
1,6/1/2020,3403079,25759,7,0,175
1,6/1/2020,3403079,43250,7,0,77
1,6/1/2020,3403079,49523,2,0,246
1,6/1/2020,3403079,18772,7,0,168
1,6/1/2020,3403079,10701,5,0,690
2,3/1/2020,4739772,31872,6,1,205
2,3/1/2020,4739772,26730,4,1,162
1,2/1/2020,3842715,19727,3,0,102
1,2/1/2020,3842715,42287,5,1,96
1,2/1/2020,3883897,31442,7,0,392
1,2/1/2020,3883897,16482,7,0,56
1,2/1/2020,3883897,18772,1,0,24
1,3/1/2020,3907870,18783,1,0,110
1,3/1/2020,3907870,35504,3,0,303
1,3/1/2020,3907870,18772,6,0,144
1,3/1/2020,3907870,18365,1,0,66
1,3/1/2020,3907870,15100,3,0,48
1,3/1/2020,3907870,15005,2,0,224
1,6/1/2020,3665301,21874,6,0,822
1,6/1/2020,3665301,43120,7,0,399
1,6/1/2020,3665301,36895,3,0,375
1,1/1/2020,4149707,15928,1,0,143
1,1/1/2020,2881078,32632,3,0,51
1,1/1/2020,3744662,27386,6,0,306
1,1/1/2020,3744662,21927,2,0,26
1,2/1/2020,1505848,18772,1,0,24
1,2/1/2020,1505848,40032,3,0,255
1,2/1/2020,1505848,27463,3,0,309
1,2/1/2020,1505848,12115,4,0,40
1,3/1/2020,3559212,17032,1,0,122
1,3/1/2020,3559212,35932,6,0,252
1,3/1/2020,3559212,39966,4,0,36
1,3/1/2020,3559212,29782,1,0,63
1,4/1/2020,2400063,16713,4,1,168
1,4/1/2020,4599737,34231,2,0,274
1,4/1/2020,4599737,38539,1,0,27
1,4/1/2020,4599737,24099,2,0,184
1,4/1/2020,4599737,28354,3,0,420
1,4/1/2020,4599737,30125,7,0,770
1,4/1/2020,4599737,18772,6,0,144
1,1/1/2020,3719020,24360,1,0,13
1,1/1/2020,3719020,18772,3,0,72
1,1/1/2020,3719020,10925,1,0,93
1,1/1/2020,3719020,13395,6,0,822
1,1/1/2020,3719020,43021,7,0,742
1,3/1/2020,3454140,46074,3,0,105
1,3/1/2020,3454140,42616,7,0,392
1,3/1/2020,3454140,18772,1,0,24
1,3/1/2020,3454140,14626,4,0,188
1,4/1/2020,3937277,45982,7,0,854
1,4/1/2020,4401064,21850,4,0,252
1,4/1/2020,4401064,49687,2,0,200
1,5/1/2020,1255434,15448,1,0,116
1,5/1/2020,1255434,40887,5,0,485
1,5/1/2020,1706283,21238,1,0,47
1,5/1/2020,1706283,48288,6,0,144
1,5/1/2020,1706283,30890,3,0,378
1,6/1/2020,4298531,30322,2,0,166
1,4/1/2020,1443754,11484,3,0,354
1,5/1/2020,2224419,28520,5,0,670
2,5/1/2020,1555640,11305,4,0,416
2,6/1/2020,3312293,34913,1,0,23
2,6/1/2020,3312293,48324,3,0,15
2,6/1/2020,3312293,18772,7,0,168
1,5/1/2020,3358727,35409,5,0,260
1,5/1/2020,3358727,10282,1,0,22
1,5/1/2020,3358727,11851,4,1,201
1,5/1/2020,3358727,26994,6,0,228
1,5/1/2020,3703297,38233,6,0,756
1,5/1/2020,3703297,19990,6,0,810
1,5/1/2020,3703297,33263,1,0,55
1,5/1/2020,3703297,24326,4,0,584
1,5/1/2020,2984366,14312,3,0,177
1,5/1/2020,3403712,34804,5,0,585
1,5/1/2020,3734748,17998,4,0,576
1,5/1/2020,3734748,46431,6,0,684
1,5/1/2020,3734748,19794,2,0,200
2,6/1/2020,4736525,21277,2,0,270
2,6/1/2020,4736525,12063,2,0,42
2,6/1/2020,1870703,42078,2,0,22
1,1/1/2020,1369912,31379,5,0,425
1,1/1/2020,1369912,26599,2,0,222
1,2/1/2020,1809844,22983,5,0,155
1,3/1/2020,3823333,30858,4,0,124
1,3/1/2020,3823333,18772,4,0,96
1,3/1/2020,3823333,41493,5,0,705
1,3/1/2020,3823333,32406,7,0,77
1,4/1/2020,4511236,30791,3,1,258
1,4/1/2020,4511236,27638,5,0,670
1,4/1/2020,4511236,10892,5,1,316
1,4/1/2020,4511236,11335,1,0,128
1,4/1/2020,1527110,13935,2,0,98
1,5/1/2020,2174538,24020,2,0,88
1,5/1/2020,2174538,31379,3,0,255
1,5/1/2020,4096768,19727,7,0,238
1,5/1/2020,4096768,20446,3,0,150
1,6/1/2020,4185424,11683,5,0,40
1,6/1/2020,4463015,21321,4,0,472
1,6/1/2020,4463015,34913,5,0,115
1,6/1/2020,3763759,46974,2,0,262
1,6/1/2020,3763759,28975,4,0,544
2,3/1/2020,3023145,27810,7,0,756
2,6/1/2020,4946052,27641,6,0,414
2,6/1/2020,1842036,39281,3,0,369
2,6/1/2020,1842036,36855,7,0,574
2,6/1/2020,1842036,42874,3,0,141
2,6/1/2020,1842036,18772,5,0,120
2,6/1/2020,1842036,36340,5,0,740
1,2/1/2020,4003863,22472,3,0,135
1,2/1/2020,4003863,10559,3,0,15
1,2/1/2020,4003863,46931,2,0,176
1,2/1/2020,4003863,37900,1,0,72
1,2/1/2020,4003863,36704,4,0,100
1,2/1/2020,4003863,30399,6,0,108
1,2/1/2020,1201267,19727,2,0,68
1,2/1/2020,1201267,10012,5,0,195
1,2/1/2020,1201267,46154,7,0,1043
1,2/1/2020,1201267,38863,7,0,581
1,2/1/2020,1201267,27014,6,0,810
1,2/1/2020,1201267,21960,1,0,57
1,3/1/2020,4037910,10234,3,0,183
1,3/1/2020,4037910,45273,7,0,168
1,3/1/2020,4037910,18772,6,0,144
1,4/1/2020,1724058,39185,6,0,126
1,5/1/2020,3894671,46162,1,0,43
1,5/1/2020,3894671,18772,7,0,168
1,5/1/2020,3894671,39900,2,0,46
1,5/1/2020,2255529,25236,2,0,70
1,5/1/2020,2255529,15263,7,0,938
1,5/1/2020,2255529,25727,4,0,472
1,3/1/2020,3925877,18772,1,0,24
1,3/1/2020,3925877,19964,5,0,545
1,3/1/2020,3925877,24664,4,0,264
1,3/1/2020,3559598,30257,2,0,204
1,3/1/2020,3559598,27966,1,0,103
1,5/1/2020,3264018,10803,4,1,393
1,5/1/2020,3264018,16976,7,0,672
1,5/1/2020,1768955,18772,4,0,96
2,1/1/2020,3719741,14936,4,0,452
2,3/1/2020,2728697,32399,2,0,292
2,5/1/2020,2273572,40976,5,0,595
2,5/1/2020,2451416,13620,6,0,36
2,6/1/2020,1837857,34589,4,0,552
2,6/1/2020,1837857,29290,2,0,140
2,6/1/2020,1837857,19672,5,0,195
2,6/1/2020,1837857,46027,4,0,412
2,1/1/2020,4807952,31379,5,0,425
2,1/1/2020,4807952,38645,4,0,76
2,3/1/2020,3348702,18422,2,0,96
2,3/1/2020,3348702,48152,4,0,544
2,3/1/2020,3348702,19727,5,0,170
2,3/1/2020,3348702,16584,6,0,366
2,6/1/2020,2592742,47235,6,0,600
2,6/1/2020,4233258,24982,2,0,56
2,6/1/2020,4233258,24274,3,0,360
2,6/1/2020,3652620,43700,7,0,931
2,6/1/2020,3652620,31379,7,0,595
1,5/1/2020,4391460,14999,2,0,296
1,5/1/2020,4391460,43790,1,0,22
1,6/1/2020,4463352,35822,3,0,336
1,1/1/2020,3306022,46805,4,0,484
1,1/1/2020,3668167,23530,4,0,588
1,1/1/2020,3668167,34042,4,0,232
1,1/1/2020,3668167,13437,3,0,159
